 36115200. 0.00296243  0.00891438  0.01796415  0.03651547  0.07550792  0.16107699  0.39990452  0.77707001  1.82521145  3.37935198  
 36288000. 0.00296113  0.00891039  0.01795586  0.03649798  0.07547101  0.16100367  0.39975924  0.77606763  1.82285704  3.37499282  
 36460800. 0.00295997  0.00890686  0.01794853  0.03648253  0.07543844  0.16093875  0.39962446  0.77504067  1.82044487  3.37052672  
 36633600. 0.00295895  0.00890374  0.01794205  0.03646885  0.07540958  0.16088083  0.39949732  0.77399450  1.81798759  3.36597711  
 36806400. 0.00295805  0.00890097  0.01793630  0.03645671  0.07538390  0.16082875  0.39937577  0.77293336  1.81549514  3.36136237  
 36979200. 0.00295724  0.00889850  0.01793117  0.03644588  0.07536092  0.16078152  0.39925828  0.77186062  1.81297544  3.35669719  
 37152000. 0.00295652  0.00889628  0.01792657  0.03643617  0.07534025  0.16073834  0.39914370  0.77077901  1.81043492  3.35199345  
 37324800. 0.00295587  0.00889429  0.01792243  0.03642741  0.07532152  0.16069853  0.39903113  0.76969077  1.80787883  3.34726088  
 37497600. 0.00295528  0.00889248  0.01791868  0.03641946  0.07530443  0.16066153  0.39891988  0.76859774  1.80531148  3.34250747  
 37670400. 0.00295474  0.00889083  0.01791525  0.03641219  0.07528873  0.16062683  0.39880937  0.76750145  1.80273647  3.33773987  
 37843200. 0.00295424  0.00888932  0.01791210  0.03640550  0.07527419  0.16059404  0.39869917  0.76640317  1.80015678  3.33296363  
 38016000. 0.00295378  0.00888791  0.01790918  0.03639929  0.07526061  0.16056281  0.39858891  0.76530397  1.79757493  3.32818337  
 38188800. 0.00295336  0.00888660  0.01790645  0.03639348  0.07524784  0.16053284  0.39847828  0.76420474  1.79499302  3.32340300  
 38361600. 0.00295295  0.00888537  0.01790388  0.03638801  0.07523573  0.16050388  0.39836704  0.76310624  1.79241282  3.31862579  
 38534400. 0.00295257  0.00888420  0.01790145  0.03638281  0.07522417  0.16047572  0.39825499  0.76200909  1.78983580  3.31385448  
 38707200. 0.00295221  0.00888308  0.01789913  0.03637784  0.07521305  0.16044819  0.39814195  0.76091384  1.78726323  3.30909141  
 38880000. 0.00295185  0.00888201  0.01789689  0.03637305  0.07520229  0.16042111  0.39802778  0.75982093  1.78469616  3.30433852  
 39052800. 0.00295151  0.00888097  0.01789473  0.03636841  0.07519180  0.16039437  0.39791236  0.75873074  1.78213548  3.29959745  
 39225600. 0.00295118  0.00887995  0.01789262  0.03636388  0.07518152  0.16036784  0.39779561  0.75764359  1.77958193  3.29486959  
 39398400. 0.00295086  0.00887896  0.01789055  0.03635944  0.07517141  0.16034143  0.39767743  0.75655974  1.77703614  3.29015610  
 39571200. 0.00295054  0.00887799  0.01788851  0.03635506  0.07516141  0.16031507  0.39755776  0.75547941  1.77449863  3.28545793  
 39744000. 0.00295023  0.00887702  0.01788650  0.03635073  0.07515147  0.16028867  0.39743655  0.75440279  1.77196983  3.28077591  
 39916800. 0.00294991  0.00887606  0.01788450  0.03634643  0.07514158  0.16026218  0.39731376  0.75333004  1.76945011  3.27611068  
 40089600. 0.00294960  0.00887510  0.01788251  0.03634213  0.07513169  0.16023555  0.39718934  0.75226128  1.76693977  3.27146281  
 40262400. 0.00294929  0.00887415  0.01788052  0.03633784  0.07512178  0.16020873  0.39706327  0.75119662  1.76443904  3.26683275  
 40435200. 0.00294898  0.00887319  0.01787853  0.03633354  0.07511183  0.16018168  0.39693553  0.75013613  1.76194812  3.26222086  
 40608000. 0.00294866  0.00887223  0.01787652  0.03632921  0.07510182  0.16015438  0.39680610  0.74907988  1.75946718  3.25762742  
 40780800. 0.00294835  0.00887126  0.01787451  0.03632486  0.07509173  0.16012680  0.39667496  0.74802794  1.75699632  3.25305268  
 40953600. 0.00294803  0.00887029  0.01787247  0.03632047  0.07508156  0.16009890  0.39654212  0.74698033  1.75453566  3.24849680  
 41126400. 0.00294771  0.00886931  0.01787042  0.03631605  0.07507128  0.16007068  0.39640756  0.74593709  1.75208526  3.24395991  
 41299200. 0.00294738  0.00886831  0.01786835  0.03631157  0.07506089  0.16004212  0.39627129  0.74489823  1.74964516  3.23944210  
 41472000. 0.00294705  0.00886731  0.01786626  0.03630705  0.07505038  0.16001319  0.39613330  0.74386378  1.74721539  3.23494343  
 41644800. 0.00294672  0.00886629  0.01786414  0.03630247  0.07503974  0.15998389  0.39599360  0.74283373  1.74479598  3.23046392  
 41817600. 0.00294638  0.00886526  0.01786199  0.03629783  0.07502897  0.15995422  0.39585218  0.74180809  1.74238692  3.22600358  
 41990400. 0.00294604  0.00886422  0.01785981  0.03629314  0.07501806  0.15992415  0.39570907  0.74078686  1.73998820  3.22156239  
 42163200. 0.00294570  0.00886316  0.01785761  0.03628838  0.07500700  0.15989368  0.39556425  0.73977002  1.73759980  3.21714031  
 42336000. 0.00294535  0.00886209  0.01785538  0.03628356  0.07499579  0.15986280  0.39541775  0.73875756  1.73522170  3.21273729  
 42508800. 0.00294499  0.00886100  0.01785311  0.03627867  0.07498443  0.15983152  0.39526957  0.73774947  1.73285386  3.20835327  
 42681600. 0.00294463  0.00885990  0.01785082  0.03627371  0.07497292  0.15979982  0.39511971  0.73674573  1.73049624  3.20398816  
 42854400. 0.00294427  0.00885878  0.01784849  0.03626869  0.07496124  0.15976770  0.39496820  0.73574632  1.72814879  3.19964189  
 43027200. 0.00294390  0.00885765  0.01784613  0.03626359  0.07494941  0.15973517  0.39481504  0.73475122  1.72581146  3.19531437  
 43200000. 0.00294352  0.00885650  0.01784373  0.03625842  0.07493741  0.15970220  0.39466024  0.73376041  1.72348420  3.19100548  
 43372800. 0.00294314  0.00885534  0.01784131  0.03625318  0.07492525  0.15966881  0.39450382  0.73277386  1.72116696  3.18671514  
 43545600. 0.00294275  0.00885415  0.01783884  0.03624787  0.07491293  0.15963500  0.39434578  0.73179154  1.71885967  3.18244322  
 43718400. 0.00294236  0.00885296  0.01783635  0.03624248  0.07490043  0.15960075  0.39418614  0.73081344  1.71656226  3.17818961  
 43891200. 0.00294197  0.00885174  0.01783381  0.03623702  0.07488777  0.15956607  0.39402492  0.72983953  1.71427469  3.17395420  
 44064000. 0.00294156  0.00885051  0.01783125  0.03623148  0.07487494  0.15953096  0.39386212  0.72886976  1.71199687  3.16973686  
 44236800. 0.00294115  0.00884926  0.01782864  0.03622587  0.07486194  0.15949542  0.39369775  0.72790413  1.70972876  3.16553748  
 44409600. 0.00294074  0.00884799  0.01782601  0.03622018  0.07484877  0.15945944  0.39353184  0.72694260  1.70747027  3.16135592  
 44582400. 0.00294032  0.00884671  0.01782333  0.03621442  0.07483543  0.15942303  0.39336440  0.72598514  1.70522135  3.15719207  
 44755200. 0.00293990  0.00884541  0.01782062  0.03620858  0.07482191  0.15938619  0.39319543  0.72503171  1.70298192  3.15304580  
 44928000. 0.00293946  0.00884409  0.01781788  0.03620266  0.07480822  0.15934892  0.39302495  0.72408231  1.70075191  3.14891698  
 45100800. 0.00293903  0.00884275  0.01781509  0.03619667  0.07479436  0.15931121  0.39285297  0.72313688  1.69853126  3.14480548  
 45273600. 0.00293859  0.00884140  0.01781227  0.03619059  0.07478033  0.15927307  0.39267952  0.72219541  1.69631990  3.14071118  
 45446400. 0.00293814  0.00884003  0.01780942  0.03618444  0.07476612  0.15923450  0.39250459  0.72125787  1.69411776  3.13663394  
 45619200. 0.00293768  0.00883864  0.01780653  0.03617822  0.07475173  0.15919549  0.39232821  0.72032422  1.69192477  3.13257365  
 45792000. 0.00293722  0.00883723  0.01780360  0.03617191  0.07473718  0.15915605  0.39215038  0.71939443  1.68974085  3.12853016  
 45964800. 0.00293676  0.00883580  0.01780063  0.03616552  0.07472244  0.15911617  0.39197113  0.71846848  1.68756595  3.12450336  
 46137600. 0.00293629  0.00883436  0.01779763  0.03615906  0.07470754  0.15907587  0.39179046  0.71754634  1.68539999  3.12049312  
 46310400. 0.00293581  0.00883290  0.01779459  0.03615252  0.07469245  0.15903513  0.39160838  0.71662798  1.68324290  3.11649931  
 46483200. 0.00293532  0.00883142  0.01779151  0.03614589  0.07467719  0.15899397  0.39142492  0.71571337  1.68109462  3.11252180  
 46656000. 0.00293483  0.00882992  0.01778839  0.03613919  0.07466176  0.15895237  0.39124007  0.71480247  1.67895508  3.10856047  
 46828800. 0.00293434  0.00882841  0.01778524  0.03613241  0.07464615  0.15891034  0.39105387  0.71389527  1.67682421  3.10461519  
 47001600. 0.00293384  0.00882687  0.01778205  0.03612555  0.07463036  0.15886788  0.39086631  0.71299173  1.67470194  3.10068585  
 47174400. 0.00293333  0.00882532  0.01777882  0.03611861  0.07461439  0.15882499  0.39067741  0.71209183  1.67258821  3.09677231  
 47347200. 0.00293282  0.00882375  0.01777555  0.03611158  0.07459825  0.15878167  0.39048719  0.71119553  1.67048296  3.09287446  
 47520000. 0.00293230  0.00882216  0.01777225  0.03610448  0.07458192  0.15873792  0.39029565  0.71030281  1.66838610  3.08899216  
 47692800. 0.00293177  0.00882055  0.01776890  0.03609730  0.07456542  0.15869374  0.39010281  0.70941364  1.66629759  3.08512531  
 47865600. 0.00293124  0.00881893  0.01776552  0.03609004  0.07454875  0.15864913  0.38990868  0.70852800  1.66421735  3.08127378  
 48038400. 0.00293070  0.00881728  0.01776210  0.03608269  0.07453189  0.15860410  0.38971328  0.70764585  1.66214532  3.07743745  
 48211200. 0.00293016  0.00881562  0.01775864  0.03607527  0.07451486  0.15855864  0.38951661  0.70676716  1.66008144  3.07361621  
 48384000. 0.00292961  0.00881394  0.01775515  0.03606776  0.07449764  0.15851275  0.38931869  0.70589192  1.65802565  3.06980993  
